"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"517",1464,60,"RL",78,9978,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,6,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",20,"TA","TA","PConc","TA","TA","No","GLQ",602,"Unf",0,324,926,"GasA","Ex","Y","SBrkr",926,678,0,1604,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",1998,"Fin",2,470,"TA","TA","Y",360,36,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",142769.7
"518",1465,120,"RL",43,5005,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",263,"Unf",0,1017,1280,"GasA","Ex","Y","SBrkr",1280,0,0,1280,0,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",1992,"RFn",2,506,"TA","TA","Y",0,82,0,0,144,0,NA,NA,NA,0,1,2010,"WD","Normal",142769.7
"519",1466,60,"RL",75,10000,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,1994,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,763,763,"GasA","Gd","Y","SBrkr",763,892,0,1655,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1993,"Fin",2,440,"TA","TA","Y",157,84,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",142769.7
"520",1467,20,"RL",NA,7980,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,7,1992,2007,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","PConc","Gd","TA","No","ALQ",935,"Unf",0,233,1168,"GasA","Ex","Y","SBrkr",1187,0,0,1187,1,0,2,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1992,"Fin",2,420,"TA","TA","Y",483,21,0,0,0,0,NA,"GdPrv","Shed",500,3,2010,"WD","Normal",142769.7
"521",1468,60,"RL",63,8402,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,789,789,"GasA","Gd","Y","SBrkr",789,676,0,1465,0,0,2,1,3,1,"TA",7,"Typ",1,"Gd","Attchd",1998,"Fin",2,393,"TA","TA","Y",0,75,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",142769.7
"522",1469,20,"RL",85,10176,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,1990,1990,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",637,"Unf",0,663,1300,"GasA","Gd","Y","SBrkr",1341,0,0,1341,1,0,1,1,2,1,"Gd",5,"Typ",1,"Po","Attchd",1990,"Unf",2,506,"TA","TA","Y",192,0,0,0,0,0,NA,NA,NA,0,2,2010,"WD","Normal",142769.7
"523",1470,20,"RL",70,8400,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1970,1970,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",804,"Rec",78,0,882,"GasA","TA","Y","SBrkr",882,0,0,882,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1970,"Fin",2,525,"TA","TA","Y",240,0,0,0,0,0,NA,"MnPrv",NA,0,4,2010,"WD","Normal",142769.7
"524",1471,120,"RH",26,5858,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","TwnhsE","1Story",7,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1051,"BLQ",0,354,1405,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",1,"Fa","Attchd",1999,"Fin",2,511,"TA","TA","Y",203,68,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",142769.7
"525",1472,160,"RM",21,1680,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",504,"TA","TA","CBlock","TA","TA","No","Rec",156,"Unf",0,327,483,"GasA","TA","Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"TA",5,"Typ",0,NA,"Detchd",1971,"Unf",1,264,"TA","TA","Y",275,0,0,0,0,0,NA,NA,NA,0,2,2010,"COD","Normal",142769.7
"526",1473,160,"RM",21,1680,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",5,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",492,"TA","TA","CBlock","TA","TA","No","Rec",300,"Unf",0,225,525,"GasA","TA","Y","SBrkr",525,567,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1997,"Unf",1,320,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",142769.7
"527",1474,160,"RL",24,2280,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NPkVill","Norm","Norm","Twnhs","2Story",6,6,1975,1975,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",514,"Unf",0,341,855,"GasA","TA","Y","SBrkr",855,601,0,1456,0,0,2,1,3,1,"Gd",6,"Typ",1,"TA","Attchd",1975,"Unf",2,440,"TA","TA","Y",173,0,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",142769.7
"528",1475,120,"RL",24,2280,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NPkVill","Norm","Norm","Twnhs","1Story",7,6,1975,1975,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,836,836,"GasA","Ex","Y","SBrkr",836,0,0,836,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1975,"Unf",1,308,"TA","TA","Y",0,30,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",142769.7
"529",1476,60,"RL",102,12858,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2009,2010,"Gable","CompShg","VinylSd","VinylSd","Stone",162,"Ex","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1590,1590,"GasA","Ex","Y","SBrkr",1627,707,0,2334,0,0,2,1,3,1,"Ex",10,"Typ",1,"Gd","Attchd",2009,"Fin",3,751,"TA","TA","Y",144,133,0,0,0,0,NA,NA,NA,0,1,2010,"New","Partial",142769.7
"530",1477,20,"RL",94,12883,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2009,2010,"Gable","CompShg","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1544,1544,"GasA","Ex","Y","SBrkr",1544,0,0,1544,0,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2009,"RFn",3,868,"TA","TA","Y",0,35,0,0,0,0,NA,NA,NA,0,6,2010,"New","Partial",142769.7
"531",1478,20,"RL",90,11520,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","PosN","Norm","1Fam","1Story",9,5,2005,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",615,"Gd","TA","PConc","Ex","TA","No","GLQ",110,"Unf",0,1588,1698,"GasA","Ex","Y","SBrkr",1698,0,0,1698,0,0,2,0,3,1,"Ex",7,"Typ",1,"Gd","Attchd",2005,"Fin",3,730,"TA","TA","Y",192,74,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",142769.7
"532",1479,20,"RL",79,14122,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Hip","CompShg","CemntBd","CmentBd","BrkFace",240,"Gd","TA","PConc","Ex","TA","No","GLQ",28,"Unf",0,1794,1822,"GasA","Ex","Y","SBrkr",1822,0,0,1822,0,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2005,"RFn",3,678,"TA","TA","Y",0,119,0,0,0,0,NA,NA,NA,0,2,2010,"WD","Normal",142769.7
"533",1480,20,"RL",110,14300,"Pave",NA,"Reg","HLS","AllPub","Inside","Mod","NridgHt","Norm","Norm","1Fam","1Story",9,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1095,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1373,"Unf",0,1473,2846,"GasA","Ex","Y","SBrkr",2696,0,0,2696,1,0,2,1,3,1,"Ex",10,"Typ",2,"Gd","Attchd",2003,"Fin",3,958,"TA","TA","Y",220,150,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",142769.7
"534",1481,60,"RL",105,13650,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",232,"Gd","TA","PConc","Gd","TA","Gd","GLQ",578,"Unf",0,1093,1671,"GasA","Ex","Y","SBrkr",1687,563,0,2250,1,0,2,1,3,1,"Gd",7,"Typ",1,"Ex","Attchd",2002,"Fin",3,756,"TA","TA","Y",238,130,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",142769.7
"535",1482,120,"RL",41,7132,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",178,"Gd","TA","PConc","Gd","TA","Mn","GLQ",24,"Unf",0,1346,1370,"GasA","Ex","Y","SBrkr",1370,0,0,1370,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"RFn",2,484,"TA","TA","Y",120,49,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",142769.7
"536",1483,20,"RL",100,18494,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1324,1324,"GasA","Ex","Y","SBrkr",1324,0,0,1324,0,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2005,"Fin",2,430,"TA","TA","Y",36,23,0,0,0,0,NA,NA,NA,0,1,2010,"WD","Normal",142769.7
"537",1484,120,"RL",43,3203,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",14,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1129,1145,"GasA","Ex","Y","SBrkr",1145,0,0,1145,0,0,2,0,2,1,"Gd",6,"Typ",0,NA,"Attchd",2006,"Fin",2,437,"TA","TA","Y",100,116,0,0,0,0,NA,NA,NA,0,1,2010,"WD","Normal",142769.7
"538",1485,80,"RL",67,13300,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",326,"Unf",0,58,384,"GasA","Ex","Y","SBrkr",744,630,0,1374,1,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,400,"TA","TA","Y",100,0,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",142769.7
"539",1486,60,"RL",63,8577,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,886,0,1733,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,433,"TA","TA","Y",144,48,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",142769.7
"540",1487,60,"RL",60,17433,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",114,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1629,1629,"GasA","Ex","Y","SBrkr",1645,830,0,2475,0,0,2,1,4,1,"Gd",7,"Typ",1,"TA","Attchd",1998,"Fin",3,962,"TA","TA","Y",23,172,0,0,256,0,NA,NA,NA,0,1,2010,"WD","Normal",142769.7
"541",1488,20,"RL",73,8987,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",226,"Gd","TA","PConc","Gd","TA",NA,"Unf",0,"Unf",0,1595,1595,"GasA","Ex","Y","SBrkr",1595,0,0,1595,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",3,880,"TA","TA","Y",144,0,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",142769.7
"542",1489,20,"FV",92,9215,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2009,2010,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1218,1218,"GasA","Ex","Y","SBrkr",1218,0,0,1218,0,0,2,0,2,1,"Gd",4,"Typ",0,NA,"Attchd",2009,"RFn",2,676,"TA","TA","Y",0,136,0,0,0,0,NA,NA,NA,0,4,2010,"New","Partial",142769.7
"543",1490,20,"FV",84,10440,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",1414,"Unf",0,54,1468,"GasA","Ex","Y","SBrkr",1468,0,0,1468,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,528,"TA","TA","Y",0,102,0,0,216,0,NA,NA,NA,0,5,2010,"WD","Normal",142769.7
"544",1491,60,"RL",70,11920,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",122,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,831,831,"GasA","Ex","Y","SBrkr",831,828,0,1659,0,0,2,1,3,1,"Gd",8,"Typ",0,NA,"Attchd",2004,"RFn",2,484,"TA","TA","Y",144,68,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",195549.318946081
"545",1492,30,"RH",70,9800,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Feedr","Norm","1Fam","1Story",5,5,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","BrkTil","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","TA","N","FuseA",1012,0,0,1012,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1920,"Unf",1,429,"TA","TA","Y",121,0,80,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",96066.8924567974
"546",1493,20,"RL",39,15410,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRNe","Norm","1Fam","1Story",6,6,1974,2002,"Hip","CompShg","Plywood","Plywood","BrkCmn",250,"TA","Gd","CBlock","TA","TA","Gd","BLQ",126,"GLQ",859,223,1208,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,2,0,3,1,"TA",7,"Typ",2,"Fa","Attchd",1974,"Fin",2,461,"TA","TA","Y",296,0,186,0,0,0,NA,"GdPrv",NA,0,4,2010,"WD","Abnorml",169596.040808404
"547",1494,60,"RL",85,13143,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1993,1993,"Gable","CompShg","HdBoard","ImStucc","BrkFace",504,"Gd","TA","PConc","Gd","TA","No","LwQ",250,"GLQ",981,0,1231,"GasA","Ex","Y","SBrkr",1251,1098,0,2349,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"RFn",3,762,"TA","TA","Y",32,130,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",330861.227114682
"548",1495,60,"RL",88,11134,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",180,"Gd","TA","PConc","Gd","TA","No","GLQ",1129,"Unf",0,261,1390,"GasA","Ex","Y","SBrkr",1402,823,0,2225,1,0,2,1,4,1,"Gd",7,"Typ",1,"TA","Attchd",1992,"RFn",3,713,"TA","TA","Y",198,30,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",292314.031771655
"549",1496,120,"FV",25,4835,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1298,"Unf",0,190,1488,"GasA","Ex","Y","SBrkr",1488,0,0,1488,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,506,"TA","TA","Y",168,50,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",228300.134891271
"550",1497,160,"FV",39,3515,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,840,840,"GasA","Ex","Y","SBrkr",840,840,0,1680,0,0,2,1,2,1,"Gd",3,"Typ",0,NA,"Attchd",2004,"RFn",2,588,"TA","TA","Y",0,111,0,0,0,0,NA,NA,NA,0,1,2010,"WD","Normal",178376.934484366
"551",1498,160,"FV",30,3215,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","BrkFace",120,"Gd","TA","PConc","Gd","TA","Av","GLQ",280,"Unf",0,320,600,"GasA","Ex","Y","SBrkr",600,600,0,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,NA,NA,NA,0,4,2010,"ConLD","Normal",165978.687141979
"552",1499,160,"FV",24,2544,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",368,"ALQ",42,190,600,"GasA","Ex","Y","SBrkr",600,600,0,1200,1,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,NA,NA,NA,0,2,2010,"WD","Normal",154878.602166341
"553",1500,160,"FV",24,2544,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","GLQ",376,"Unf",0,224,600,"GasA","Ex","Y","SBrkr",600,636,0,1236,1,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2005,"RFn",2,480,"TA","TA","Y",0,166,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",146104.835821312
"554",1501,160,"FV",NA,2980,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1159,"Gd","TA","PConc","Gd","TA","No","GLQ",466,"Unf",0,290,756,"GasA","Ex","Y","SBrkr",756,756,0,1512,1,0,2,1,2,1,"Gd",5,"Typ",0,NA,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",195089.631889569
"555",1502,160,"FV",NA,2403,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",244,"Unf",0,286,530,"GasA","Ex","Y","SBrkr",530,550,0,1080,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Attchd",2003,"RFn",2,496,"TA","TA","Y",0,50,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",132933.338846945
"556",1503,20,"FV",57,12853,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2010,2010,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","Po","No","GLQ",1032,"Unf",0,610,1642,"GasA","Ex","Y","SBrkr",1418,0,0,1418,1,0,1,1,1,1,"Gd",6,"Typ",1,"Gd","Attchd",2010,"RFn",3,852,"TA","TA","Y",160,192,0,224,0,0,NA,NA,NA,0,4,2010,"New","Partial",287033.749513605
"557",1504,60,"FV",68,7379,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",484,"Unf",0,491,975,"GasA","Ex","Y","SBrkr",975,873,0,1848,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2000,"RFn",2,592,"TA","TA","Y",280,184,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",240491.110097719
"558",1505,20,"FV",80,8000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",833,"Unf",0,659,1492,"GasA","Ex","Y","SBrkr",1492,0,0,1492,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2002,"RFn",2,596,"TA","TA","Y",277,137,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",231906.307427116
"559",1506,20,"RL",NA,10456,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",120,"TA","TA","CBlock","TA","TA","No","GLQ",506,"Unf",0,1323,1829,"GasA","Gd","Y","SBrkr",1829,0,0,1829,1,0,2,0,4,1,"TA",8,"Typ",0,NA,"Attchd",1967,"RFn",2,535,"TA","TA","Y",0,76,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",186331.072847148
"560",1507,60,"RL",80,10791,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,5,1993,1993,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",1137,"Unf",0,143,1280,"GasA","Ex","Y","SBrkr",1280,1215,0,2495,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"Unf",2,660,"TA","TA","Y",224,32,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",255611.75706469
"561",1508,50,"RL",NA,18837,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1.5Fin",6,5,1978,1978,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Mn","ALQ",687,"LwQ",46,491,1224,"GasA","TA","Y","SBrkr",1287,604,0,1891,0,1,3,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1978,"RFn",2,678,"TA","TA","Y",0,69,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",209552.184662504
"562",1509,60,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",329,"Unf",0,386,715,"GasA","TA","Y","SBrkr",930,715,0,1645,0,0,1,2,4,1,"TA",7,"Typ",0,NA,"Attchd",1971,"RFn",2,441,"TA","TA","Y",0,78,0,0,0,0,NA,"GdWo",NA,0,6,2010,"WD","Normal",150591.557564446
"563",1510,20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","VinylSd","VinylSd","BrkFace",172,"TA","TA","CBlock","TA","TA","No","Rec",698,"Unf",0,534,1232,"GasA","TA","Y","SBrkr",1232,0,0,1232,1,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1966,"RFn",2,490,"TA","TA","Y",0,224,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",147488.776233943
"564",1511,20,"RL",90,9900,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","BLQ",1059,"Unf",0,150,1209,"GasA","Gd","Y","SBrkr",1209,0,0,1209,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1966,"RFn",2,504,"TA","TA","Y",0,0,120,0,0,0,NA,NA,NA,0,4,2010,"ConLD","Normal",170808.870820289
